0.00.030.060 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.554.804 W srv  llama_server: -----------------
0.00.554.809 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.554.809 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.554.810 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.554.810 W srv  llama_server: -----------------
0.00.556.296 I srv    load_model: loading model '/workspace/models/EXAONE-3.5-7.8B-Q4_K_M.gguf'
0.00.976.083 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.02.201.089 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.02.204.634 I srv  llama_server: model loaded
0.02.204.643 I srv  llama_server: listening on http://127.0.0.1:8080
0.02.204.644 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.02.204.645 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
63.28.101.425 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
64.26.523.214 I slot print_timing: id  0 | task 1619 | n_decoded =    100, tg =  27.72 t/s, tg_3s =  27.72 t/s
64.26.661.609 I slot print_timing: id  2 | task 1625 | n_decoded =    100, tg =  32.07 t/s, tg_3s =  32.07 t/s
64.27.971.230 I slot print_timing: id  1 | task 1576 | n_decoded =    195, tg =  28.86 t/s, tg_3s =  31.62 t/s
64.28.492.960 I slot print_timing: id  1 | task 1576 | prompt eval time =     338.06 ms /   301 tokens (    1.12 ms per token,   890.37 tokens per second)
64.28.492.965 I slot print_timing: id  1 | task 1576 |        eval time =    7278.41 ms /   214 tokens (   34.01 ms per token,    29.40 tokens per second)
64.28.492.967 I slot print_timing: id  1 | task 1576 |       total time =    7616.47 ms /   515 tokens
64.28.492.969 I slot print_timing: id  1 | task 1576 |    graphs reused =       1692
64.28.493.079 I slot      release: id  1 | task 1576 | stop processing: n_tokens = 860, truncated = 0
64.28.521.505 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.500 (> 0.100 thold), f_keep = 0.402
64.28.594.492 I slot launch_slot_: id  1 | task 1795 | processing task, is_child = 0
64.29.462.270 I slot print_timing: id  3 | task 1712 | n_decoded =    100, tg =  31.59 t/s, tg_3s =  31.59 t/s
64.29.542.988 I slot print_timing: id  0 | task 1619 | n_decoded =    194, tg =  29.27 t/s, tg_3s =  31.13 t/s
64.29.681.273 I slot print_timing: id  2 | task 1625 | n_decoded =    194, tg =  31.60 t/s, tg_3s =  31.13 t/s
64.31.789.749 I slot print_timing: id  0 | task 1619 | prompt eval time =     491.10 ms /   501 tokens (    0.98 ms per token,  1020.17 tokens per second)
64.31.789.755 I slot print_timing: id  0 | task 1619 |        eval time =    8873.63 ms /   276 tokens (   32.15 ms per token,    31.10 tokens per second)
64.31.789.756 I slot print_timing: id  0 | task 1619 |       total time =    9364.73 ms /   777 tokens
64.31.789.776 I slot print_timing: id  0 | task 1619 |    graphs reused =       1793
64.31.789.866 I slot      release: id  0 | task 1619 | stop processing: n_tokens = 781, truncated = 0
64.31.814.393 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.217 (> 0.100 thold), f_keep = 0.138
64.31.881.709 I slot launch_slot_: id  0 | task 1900 | processing task, is_child = 0
64.32.309.718 I slot print_timing: id  1 | task 1795 | n_decoded =    105, tg =  31.61 t/s, tg_3s =  31.61 t/s
64.32.479.422 I slot print_timing: id  3 | task 1712 | n_decoded =    193, tg =  31.22 t/s, tg_3s =  30.82 t/s
64.32.699.323 I slot print_timing: id  2 | task 1625 | n_decoded =    287, tg =  31.34 t/s, tg_3s =  30.81 t/s
64.32.892.512 I slot print_timing: id  2 | task 1625 | prompt eval time =     444.09 ms /   399 tokens (    1.11 ms per token,   898.47 tokens per second)
64.32.892.517 I slot print_timing: id  2 | task 1625 |        eval time =    9349.55 ms /   294 tokens (   31.80 ms per token,    31.45 tokens per second)
64.32.892.518 I slot print_timing: id  2 | task 1625 |       total time =    9793.64 ms /   693 tokens
64.32.892.519 I slot print_timing: id  2 | task 1625 |    graphs reused =       1813
64.32.892.591 I slot      release: id  2 | task 1625 | stop processing: n_tokens = 1038, truncated = 0
64.32.920.985 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.469 (> 0.100 thold), f_keep = 0.333
64.33.007.254 I slot launch_slot_: id  2 | task 1924 | processing task, is_child = 0
64.35.321.066 I slot print_timing: id  1 | task 1795 | n_decoded =    196, tg =  30.95 t/s, tg_3s =  30.22 t/s
64.35.486.151 I slot print_timing: id  3 | task 1712 | n_decoded =    284, tg =  30.90 t/s, tg_3s =  30.27 t/s
64.35.540.145 I slot print_timing: id  0 | task 1900 | n_decoded =    100, tg =  30.95 t/s, tg_3s =  30.95 t/s
64.36.009.198 I slot print_timing: id  3 | task 1712 | prompt eval time =     375.81 ms /   345 tokens (    1.09 ms per token,   918.03 tokens per second)
64.36.009.204 I slot print_timing: id  3 | task 1712 |        eval time =    9712.69 ms /   303 tokens (   32.06 ms per token,    31.20 tokens per second)
64.36.009.205 I slot print_timing: id  3 | task 1712 |       total time =   10088.50 ms /   648 tokens
64.36.009.206 I slot print_timing: id  3 | task 1712 |    graphs reused =       1905
64.36.009.318 I slot      release: id  3 | task 1712 | stop processing: n_tokens = 755, truncated = 0
64.36.033.145 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.208 (> 0.100 thold), f_keep = 0.143
64.36.097.485 I slot launch_slot_: id  3 | task 2020 | processing task, is_child = 0
64.36.658.945 I slot print_timing: id  2 | task 1924 | n_decoded =    100, tg =  31.18 t/s, tg_3s =  31.18 t/s
64.38.334.980 I slot print_timing: id  1 | task 1795 | n_decoded =    288, tg =  30.81 t/s, tg_3s =  30.53 t/s
64.38.554.913 I slot print_timing: id  0 | task 1900 | n_decoded =    192, tg =  30.74 t/s, tg_3s =  30.52 t/s
64.38.746.638 I slot print_timing: id  1 | task 1795 | prompt eval time =     393.46 ms /   346 tokens (    1.14 ms per token,   879.39 tokens per second)
64.38.746.642 I slot print_timing: id  1 | task 1795 |        eval time =    9758.66 ms /   303 tokens (   32.21 ms per token,    31.05 tokens per second)
64.38.746.644 I slot print_timing: id  1 | task 1795 |       total time =   10152.11 ms /   649 tokens
64.38.746.648 I slot print_timing: id  1 | task 1795 |    graphs reused =       1984
64.38.746.723 I slot      release: id  1 | task 1795 | stop processing: n_tokens = 994, truncated = 0
64.38.777.609 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.456 (> 0.100 thold), f_keep = 0.348
64.38.882.037 I slot launch_slot_: id  1 | task 2103 | processing task, is_child = 0
64.39.660.610 I slot print_timing: id  2 | task 1924 | n_decoded =    190, tg =  30.60 t/s, tg_3s =  29.98 t/s
64.39.797.844 I slot print_timing: id  3 | task 2020 | n_decoded =    100, tg =  30.73 t/s, tg_3s =  30.73 t/s
64.41.556.000 I slot print_timing: id  0 | task 1900 | n_decoded =    282, tg =  30.50 t/s, tg_3s =  29.99 t/s
64.42.133.569 I slot print_timing: id  0 | task 1900 | prompt eval time =     427.68 ms /   390 tokens (    1.10 ms per token,   911.91 tokens per second)
64.42.133.574 I slot print_timing: id  0 | task 1900 |        eval time =    9824.15 ms /   303 tokens (   32.42 ms per token,    30.84 tokens per second)
64.42.133.575 I slot print_timing: id  0 | task 1900 |       total time =   10251.82 ms /   693 tokens
64.42.133.576 I slot print_timing: id  0 | task 1900 |    graphs reused =       2085
64.42.133.688 I slot      release: id  0 | task 1900 | stop processing: n_tokens = 800, truncated = 0
64.42.158.112 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.237 (> 0.100 thold), f_keep = 0.135
64.42.226.315 I slot launch_slot_: id  0 | task 2208 | processing task, is_child = 0
64.42.600.364 I slot print_timing: id  1 | task 2103 | n_decoded =    105, tg =  32.08 t/s, tg_3s =  32.08 t/s
64.42.687.470 I slot print_timing: id  2 | task 1924 | n_decoded =    285, tg =  30.86 t/s, tg_3s =  31.39 t/s
64.42.801.971 I slot print_timing: id  3 | task 2020 | n_decoded =    194, tg =  31.00 t/s, tg_3s =  31.29 t/s
64.43.465.064 I slot print_timing: id  2 | task 1924 | prompt eval time =     444.71 ms /   391 tokens (    1.14 ms per token,   879.23 tokens per second)
64.43.465.071 I slot print_timing: id  2 | task 1924 |        eval time =   10013.06 ms /   313 tokens (   31.99 ms per token,    31.26 tokens per second)
64.43.465.073 I slot print_timing: id  2 | task 1924 |       total time =   10457.77 ms /   704 tokens
64.43.465.074 I slot print_timing: id  2 | task 1924 |    graphs reused =       2115
64.43.465.147 I slot      release: id  2 | task 1924 | stop processing: n_tokens = 1049, truncated = 0
64.43.493.574 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.499 (> 0.100 thold), f_keep = 0.330
64.43.607.770 I slot launch_slot_: id  2 | task 2242 | processing task, is_child = 0
64.45.616.078 I slot print_timing: id  1 | task 2103 | n_decoded =    197, tg =  31.33 t/s, tg_3s =  30.51 t/s
64.45.808.569 I slot print_timing: id  0 | task 2208 | n_decoded =    100, tg =  31.17 t/s, tg_3s =  31.17 t/s
64.45.809.324 I slot print_timing: id  3 | task 2020 | n_decoded =    286, tg =  30.87 t/s, tg_3s =  30.59 t/s
64.46.056.036 I slot print_timing: id  3 | task 2020 | prompt eval time =     446.58 ms /   411 tokens (    1.09 ms per token,   920.33 tokens per second)
64.46.056.041 I slot print_timing: id  3 | task 2020 |        eval time =    9511.95 ms /   295 tokens (   32.24 ms per token,    31.01 tokens per second)
64.46.056.042 I slot print_timing: id  3 | task 2020 |       total time =    9958.53 ms /   706 tokens
64.46.056.046 I slot print_timing: id  3 | task 2020 |    graphs reused =       2189
64.46.056.149 I slot      release: id  3 | task 2020 | stop processing: n_tokens = 813, truncated = 0
64.46.080.100 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.288 (> 0.100 thold), f_keep = 0.135
64.46.149.302 I slot launch_slot_: id  3 | task 2320 | processing task, is_child = 0
64.47.082.944 I slot print_timing: id  2 | task 2242 | n_decoded =    100, tg =  32.41 t/s, tg_3s =  32.41 t/s
64.48.619.903 I slot print_timing: id  1 | task 2103 | n_decoded =    293, tg =  31.53 t/s, tg_3s =  31.96 t/s
64.48.811.814 I slot print_timing: id  0 | task 2208 | n_decoded =    196, tg =  31.55 t/s, tg_3s =  31.97 t/s
64.49.473.334 I slot print_timing: id  3 | task 2320 | n_decoded =    110, tg =  36.63 t/s, tg_3s =  36.63 t/s
64.50.049.119 I slot print_timing: id  0 | task 2208 | prompt eval time =     373.73 ms /   347 tokens (    1.08 ms per token,   928.49 tokens per second)
64.50.049.124 I slot print_timing: id  0 | task 2208 |        eval time =    7449.05 ms /   241 tokens (   30.91 ms per token,    32.35 tokens per second)
64.50.049.125 I slot print_timing: id  0 | task 2208 |       total time =    7822.78 ms /   588 tokens
64.50.049.126 I slot print_timing: id  0 | task 2208 |    graphs reused =       2317
64.50.049.235 I slot      release: id  0 | task 2208 | stop processing: n_tokens = 695, truncated = 0
64.50.073.507 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1223553282461
64.50.157.198 I slot launch_slot_: id  0 | task 2453 | processing task, is_child = 0
64.50.480.795 I slot print_timing: id  2 | task 2242 | n_decoded =    210, tg =  32.39 t/s, tg_3s =  32.37 t/s
64.51.400.307 I slot print_timing: id  1 | task 2103 | prompt eval time =     445.34 ms /   410 tokens (    1.09 ms per token,   920.65 tokens per second)
64.51.400.313 I slot print_timing: id  1 | task 2103 |        eval time =   12072.90 ms /   380 tokens (   31.77 ms per token,    31.48 tokens per second)
64.51.400.314 I slot print_timing: id  1 | task 2103 |       total time =   12518.24 ms /   790 tokens
64.51.400.315 I slot print_timing: id  1 | task 2103 |    graphs reused =       2350
64.51.400.395 I slot      release: id  1 | task 2103 | stop processing: n_tokens = 1137, truncated = 0
64.51.428.755 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1223554633621
64.51.527.112 I slot launch_slot_: id  1 | task 2489 | processing task, is_child = 0
64.52.479.445 I slot print_timing: id  3 | task 2320 | n_decoded =    184, tg =  30.62 t/s, tg_3s =  24.62 t/s
64.52.943.737 I slot print_timing: id  2 | task 2242 | prompt eval time =     389.74 ms /   346 tokens (    1.13 ms per token,   887.78 tokens per second)
64.52.943.742 I slot print_timing: id  2 | task 2242 |        eval time =    8946.21 ms /   278 tokens (   32.18 ms per token,    31.07 tokens per second)
64.52.943.743 I slot print_timing: id  2 | task 2242 |       total time =    9335.94 ms /   624 tokens
64.52.943.745 I slot print_timing: id  2 | task 2242 |    graphs reused =       2382
64.52.943.816 I slot      release: id  2 | task 2242 | stop processing: n_tokens = 971, truncated = 0
64.52.972.092 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.494 (> 0.100 thold), f_keep = 0.356
64.53.067.949 I slot launch_slot_: id  2 | task 2525 | processing task, is_child = 0
64.53.904.237 I slot print_timing: id  3 | task 2320 | prompt eval time =     320.77 ms /   272 tokens (    1.18 ms per token,   847.96 tokens per second)
64.53.904.243 I slot print_timing: id  3 | task 2320 |        eval time =    7434.14 ms /   219 tokens (   33.95 ms per token,    29.46 tokens per second)
64.53.904.245 I slot print_timing: id  3 | task 2320 |       total time =    7754.91 ms /   491 tokens
64.53.904.246 I slot print_timing: id  3 | task 2320 |    graphs reused =       2397
64.53.904.316 I slot      release: id  3 | task 2320 | stop processing: n_tokens = 600, truncated = 0
64.53.927.568 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.249 (> 0.100 thold), f_keep = 0.180
64.53.988.742 I slot launch_slot_: id  3 | task 2544 | processing task, is_child = 0
64.54.676.901 I slot print_timing: id  0 | task 2453 | n_decoded =    100, tg =  23.83 t/s, tg_3s =  23.83 t/s
64.55.626.266 I slot print_timing: id  1 | task 2489 | n_decoded =    100, tg =  27.80 t/s, tg_3s =  27.80 t/s
64.56.586.680 I slot print_timing: id  2 | task 2525 | n_decoded =    100, tg =  32.02 t/s, tg_3s =  32.02 t/s
64.57.384.367 I slot print_timing: id  3 | task 2544 | n_decoded =    111, tg =  36.78 t/s, tg_3s =  36.78 t/s
64.57.685.894 I slot print_timing: id  0 | task 2453 | n_decoded =    210, tg =  29.14 t/s, tg_3s =  36.56 t/s
64.58.647.862 I slot print_timing: id  1 | task 2489 | n_decoded =    210, tg =  31.73 t/s, tg_3s =  36.40 t/s
64.59.529.130 I slot print_timing: id  0 | task 2453 | prompt eval time =     322.97 ms /   270 tokens (    1.20 ms per token,   836.00 tokens per second)
64.59.529.136 I slot print_timing: id  0 | task 2453 |        eval time =    9048.93 ms /   277 tokens (   32.67 ms per token,    30.61 tokens per second)
64.59.529.137 I slot print_timing: id  0 | task 2453 |       total time =    9371.90 ms /   547 tokens
64.59.529.139 I slot print_timing: id  0 | task 2453 |    graphs reused =       2583
64.59.529.447 I slot      release: id  0 | task 2453 | stop processing: n_tokens = 897, truncated = 0
64.59.554.262 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.515 (> 0.100 thold), f_keep = 0.386
64.59.642.741 I slot launch_slot_: id  0 | task 2735 | processing task, is_child = 0
65.00.025.175 I slot print_timing: id  2 | task 2525 | n_decoded =    209, tg =  31.85 t/s, tg_3s =  31.70 t/s
65.00.390.092 I slot print_timing: id  3 | task 2544 | n_decoded =    204, tg =  33.86 t/s, tg_3s =  30.94 t/s
65.00.967.176 I slot print_timing: id  1 | task 2489 | prompt eval time =     502.01 ms /   457 tokens (    1.10 ms per token,   910.34 tokens per second)
65.00.967.182 I slot print_timing: id  1 | task 2489 |        eval time =    8938.00 ms /   278 tokens (   32.15 ms per token,    31.10 tokens per second)
65.00.967.183 I slot print_timing: id  1 | task 2489 |       total time =    9440.01 ms /   735 tokens
65.00.967.199 I slot print_timing: id  1 | task 2489 |    graphs reused =       2617
65.00.967.343 I slot      release: id  1 | task 2489 | stop processing: n_tokens = 739, truncated = 0
65.00.995.789 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.350 (> 0.100 thold), f_keep = 0.146
65.01.069.391 I slot launch_slot_: id  1 | task 2772 | processing task, is_child = 0
65.01.974.597 I slot print_timing: id  3 | task 2544 | prompt eval time =     377.34 ms /   325 tokens (    1.16 ms per token,   861.30 tokens per second)
65.01.974.602 I slot print_timing: id  3 | task 2544 |        eval time =    7608.49 ms /   250 tokens (   30.43 ms per token,    32.86 tokens per second)
65.01.974.603 I slot print_timing: id  3 | task 2544 |       total time =    7985.82 ms /   575 tokens
65.01.974.604 I slot print_timing: id  3 | task 2544 |    graphs reused =       2639
65.01.974.724 I slot      release: id  3 | task 2544 | stop processing: n_tokens = 682, truncated = 0
65.01.998.067 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1223565207949
65.02.126.930 I slot launch_slot_: id  3 | task 2798 | processing task, is_child = 0
65.03.026.414 I slot print_timing: id  2 | task 2525 | n_decoded =    293, tg =  30.64 t/s, tg_3s =  27.99 t/s
65.03.437.840 I slot print_timing: id  0 | task 2735 | n_decoded =    100, tg =  29.30 t/s, tg_3s =  29.30 t/s
65.03.878.493 I slot print_timing: id  2 | task 2525 | prompt eval time =     395.92 ms /   355 tokens (    1.12 ms per token,   896.65 tokens per second)
65.03.878.499 I slot print_timing: id  2 | task 2525 |        eval time =   10414.60 ms /   324 tokens (   32.14 ms per token,    31.11 tokens per second)
65.03.878.500 I slot print_timing: id  2 | task 2525 |       total time =   10810.52 ms /   679 tokens
65.03.878.501 I slot print_timing: id  2 | task 2525 |    graphs reused =       2692
65.03.878.613 I slot      release: id  2 | task 2525 | stop processing: n_tokens = 1024, truncated = 0
65.03.907.085 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1223567111838
65.04.007.947 I slot launch_slot_: id  2 | task 2855 | processing task, is_child = 0
65.04.958.701 I slot print_timing: id  1 | task 2772 | n_decoded =    100, tg =  27.60 t/s, tg_3s =  27.60 t/s
65.05.640.708 I slot print_timing: id  3 | task 2798 | n_decoded =    100, tg =  30.81 t/s, tg_3s =  30.81 t/s
65.06.458.793 I slot print_timing: id  0 | task 2735 | n_decoded =    191, tg =  29.69 t/s, tg_3s =  30.12 t/s
65.07.058.258 I slot print_timing: id  1 | task 2772 | prompt eval time =     265.59 ms /   201 tokens (    1.32 ms per token,   756.80 tokens per second)
65.07.058.263 I slot print_timing: id  1 | task 2772 |        eval time =    5723.25 ms /   177 tokens (   32.33 ms per token,    30.93 tokens per second)
65.07.058.264 I slot print_timing: id  1 | task 2772 |       total time =    5988.84 ms /   378 tokens
65.07.058.265 I slot print_timing: id  1 | task 2772 |    graphs reused =       2786
65.07.058.319 I slot      release: id  1 | task 2772 | stop processing: n_tokens = 485, truncated = 0
