0.00.983.179 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.379.165 W srv  llama_server: -----------------
0.01.379.170 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.01.379.170 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.01.379.171 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.01.379.171 W srv  llama_server: -----------------
0.01.380.574 I srv    load_model: loading model '/workspace/models/Qwen3-8B-Q4_K_M.gguf'
0.01.891.649 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.04.313.936 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.04.324.961 I srv  llama_server: model loaded
0.04.324.971 I srv  llama_server: listening on http://127.0.0.1:8080
0.04.324.972 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.04.324.973 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.27.857.875 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
5.33.886.992 I slot print_timing: id  1 | task 8384 | n_decoded =    200, tg =  30.38 t/s, tg_3s =  33.14 t/s
5.35.516.975 I slot print_timing: id  2 | task 8278 | n_decoded =    358, tg =  28.29 t/s, tg_3s =  33.14 t/s
5.36.844.645 I slot print_timing: id  0 | task 8482 | n_decoded =    201, tg =  33.28 t/s, tg_3s =  33.13 t/s
5.36.848.416 I slot print_timing: id  3 | task 8296 | n_decoded =    385, tg =  29.99 t/s, tg_3s =  33.10 t/s
5.36.907.913 I slot print_timing: id  1 | task 8384 | n_decoded =    300, tg =  31.23 t/s, tg_3s =  33.10 t/s
5.37.028.114 I slot print_timing: id  2 | task 8278 | prompt eval time =     475.69 ms /   413 tokens (    1.15 ms per token,   868.21 tokens per second)
5.37.028.120 I slot print_timing: id  2 | task 8278 |        eval time =   14164.05 ms /   408 tokens (   34.72 ms per token,    28.81 tokens per second)
5.37.028.122 I slot print_timing: id  2 | task 8278 |       total time =   14639.74 ms /   821 tokens
5.37.028.126 I slot print_timing: id  2 | task 8278 |    graphs reused =       8332
5.37.028.228 I slot      release: id  2 | task 8278 | stop processing: n_tokens = 1218, truncated = 0
5.37.060.040 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.463 (> 0.100 thold), f_keep = 0.324
5.37.060.140 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 98.446 MiB)
5.37.192.934 I slot launch_slot_: id  2 | task 8691 | processing task, is_child = 0
5.39.861.110 I slot print_timing: id  0 | task 8482 | n_decoded =    279, tg =  30.81 t/s, tg_3s =  25.86 t/s
5.39.862.169 I slot print_timing: id  3 | task 8296 | n_decoded =    463, tg =  29.20 t/s, tg_3s =  25.88 t/s
5.39.922.026 I slot print_timing: id  1 | task 8384 | n_decoded =    378, tg =  29.95 t/s, tg_3s =  25.88 t/s
5.40.740.328 I slot print_timing: id  2 | task 8691 | n_decoded =    100, tg =  33.28 t/s, tg_3s =  33.28 t/s
5.42.001.609 I slot print_timing: id  3 | task 8296 | prompt eval time =     588.40 ms /   579 tokens (    1.02 ms per token,   984.02 tokens per second)
5.42.001.615 I slot print_timing: id  3 | task 8296 |        eval time =   17992.91 ms /   534 tokens (   33.69 ms per token,    29.68 tokens per second)
5.42.001.617 I slot print_timing: id  3 | task 8296 |       total time =   18581.31 ms /  1113 tokens
5.42.001.618 I slot print_timing: id  3 | task 8296 |    graphs reused =       8471
5.42.001.711 I slot      release: id  3 | task 8296 | stop processing: n_tokens = 1243, truncated = 0
5.42.053.129 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.173 (> 0.100 thold), f_keep = 0.105
5.42.053.229 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 140.075 MiB)
5.42.060.526 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 106.744 MiB)
5.42.193.092 I slot launch_slot_: id  3 | task 8836 | processing task, is_child = 0
5.42.886.343 I slot print_timing: id  0 | task 8482 | n_decoded =    356, tg =  29.47 t/s, tg_3s =  25.45 t/s
5.42.947.540 I slot print_timing: id  1 | task 8384 | n_decoded =    455, tg =  29.08 t/s, tg_3s =  25.45 t/s
5.43.757.224 I slot print_timing: id  2 | task 8691 | n_decoded =    177, tg =  29.39 t/s, tg_3s =  25.52 t/s
5.44.389.721 I slot print_timing: id  0 | task 8482 | prompt eval time =     518.18 ms /   458 tokens (    1.13 ms per token,   883.86 tokens per second)
5.44.389.727 I slot print_timing: id  0 | task 8482 |        eval time =   13585.02 ms /   406 tokens (   33.46 ms per token,    29.89 tokens per second)
5.44.389.728 I slot print_timing: id  0 | task 8482 |       total time =   14103.20 ms /   864 tokens
5.44.389.729 I slot print_timing: id  0 | task 8482 |    graphs reused =       8524
5.44.389.797 I slot      release: id  0 | task 8482 | stop processing: n_tokens = 994, truncated = 0
5.44.417.071 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1219010248207
5.44.417.160 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 143.169 MiB)
5.44.620.646 I slot launch_slot_: id  0 | task 8892 | processing task, is_child = 0
5.45.968.891 I slot print_timing: id  1 | task 8384 | n_decoded =    529, tg =  28.34 t/s, tg_3s =  24.49 t/s
5.46.575.493 I slot print_timing: id  3 | task 8836 | n_decoded =    100, tg =  26.45 t/s, tg_3s =  26.45 t/s
5.46.787.109 I slot print_timing: id  2 | task 8691 | n_decoded =    251, tg =  27.73 t/s, tg_3s =  24.42 t/s
5.47.302.504 I slot print_timing: id  1 | task 8384 | prompt eval time =     603.57 ms /   579 tokens (    1.04 ms per token,   959.29 tokens per second)
5.47.302.509 I slot print_timing: id  1 | task 8384 |        eval time =   19999.82 ms /   573 tokens (   34.90 ms per token,    28.65 tokens per second)
5.47.302.510 I slot print_timing: id  1 | task 8384 |       total time =   20603.39 ms /  1152 tokens
5.47.302.512 I slot print_timing: id  1 | task 8384 |    graphs reused =       8591
5.47.302.613 I slot      release: id  1 | task 8384 | stop processing: n_tokens = 1546, truncated = 0
5.47.334.117 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1219013161023
5.47.491.323 I slot launch_slot_: id  1 | task 8963 | processing task, is_child = 0
5.48.944.208 I slot print_timing: id  0 | task 8892 | n_decoded =    100, tg =  26.95 t/s, tg_3s =  26.95 t/s
5.49.581.387 I slot print_timing: id  3 | task 8836 | n_decoded =    176, tg =  25.93 t/s, tg_3s =  25.28 t/s
5.49.793.540 I slot print_timing: id  2 | task 8691 | n_decoded =    327, tg =  27.12 t/s, tg_3s =  25.28 t/s
5.51.090.323 I slot print_timing: id  1 | task 8963 | n_decoded =    101, tg =  33.36 t/s, tg_3s =  33.36 t/s
5.51.963.387 I slot print_timing: id  0 | task 8892 | n_decoded =    200, tg =  29.72 t/s, tg_3s =  33.12 t/s
5.52.595.401 I slot print_timing: id  3 | task 8836 | n_decoded =    276, tg =  28.16 t/s, tg_3s =  33.18 t/s
5.52.806.413 I slot print_timing: id  2 | task 8691 | n_decoded =    427, tg =  28.33 t/s, tg_3s =  33.19 t/s
5.53.895.702 I slot print_timing: id  2 | task 8691 | prompt eval time =     542.70 ms /   458 tokens (    1.18 ms per token,   843.92 tokens per second)
5.53.895.707 I slot print_timing: id  2 | task 8691 |        eval time =   16160.03 ms /   463 tokens (   34.90 ms per token,    28.65 tokens per second)
5.53.895.709 I slot print_timing: id  2 | task 8691 |       total time =   16702.74 ms /   921 tokens
5.53.895.710 I slot print_timing: id  2 | task 8691 |    graphs reused =       8782
5.53.896.015 I slot      release: id  2 | task 8691 | stop processing: n_tokens = 1315, truncated = 0
5.53.959.455 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.481 (> 0.100 thold), f_keep = 0.300
5.53.959.608 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 131.074 MiB)
5.54.186.835 I slot launch_slot_: id  2 | task 9160 | processing task, is_child = 0
5.54.672.419 I slot print_timing: id  1 | task 8963 | n_decoded =    197, tg =  29.80 t/s, tg_3s =  26.80 t/s
5.54.981.130 I slot print_timing: id  0 | task 8892 | n_decoded =    277, tg =  28.42 t/s, tg_3s =  25.52 t/s
5.55.615.514 I slot print_timing: id  3 | task 8836 | n_decoded =    353, tg =  27.53 t/s, tg_3s =  25.50 t/s
5.57.699.848 I slot print_timing: id  1 | task 8963 | n_decoded =    297, tg =  30.82 t/s, tg_3s =  33.03 t/s
5.57.700.187 I slot print_timing: id  2 | task 9160 | n_decoded =    101, tg =  33.36 t/s, tg_3s =  33.36 t/s
5.58.002.258 I slot print_timing: id  0 | task 8892 | n_decoded =    377, tg =  29.52 t/s, tg_3s =  33.10 t/s
5.58.637.587 I slot print_timing: id  3 | task 8836 | n_decoded =    453, tg =  28.59 t/s, tg_3s =  33.09 t/s
6.00.147.205 I slot print_timing: id  1 | task 8963 | prompt eval time =     571.26 ms /   556 tokens (    1.03 ms per token,   973.28 tokens per second)
6.00.147.211 I slot print_timing: id  1 | task 8963 |        eval time =   12084.58 ms /   378 tokens (   31.97 ms per token,    31.28 tokens per second)
6.00.147.213 I slot print_timing: id  1 | task 8963 |       total time =   12655.85 ms /   934 tokens
6.00.147.214 I slot print_timing: id  1 | task 8963 |    graphs reused =       8962
6.00.147.326 I slot      release: id  1 | task 8963 | stop processing: n_tokens = 934, truncated = 0
6.00.179.216 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.236 (> 0.100 thold), f_keep = 0.143
6.00.279.731 I slot launch_slot_: id  1 | task 9344 | processing task, is_child = 0
6.00.748.935 I slot print_timing: id  2 | task 9160 | n_decoded =    184, tg =  30.28 t/s, tg_3s =  27.22 t/s
6.01.024.914 I slot print_timing: id  0 | task 8892 | n_decoded =    459, tg =  29.07 t/s, tg_3s =  27.13 t/s
6.01.656.536 I slot print_timing: id  3 | task 8836 | n_decoded =    535, tg =  28.36 t/s, tg_3s =  27.16 t/s
6.03.752.571 I slot print_timing: id  1 | task 9344 | n_decoded =    100, tg =  33.29 t/s, tg_3s =  33.29 t/s
6.03.752.914 I slot print_timing: id  2 | task 9160 | n_decoded =    283, tg =  31.17 t/s, tg_3s =  32.96 t/s
6.04.054.839 I slot print_timing: id  0 | task 8892 | n_decoded =    559, tg =  29.70 t/s, tg_3s =  33.00 t/s
6.04.393.897 I slot print_timing: id  3 | task 8836 | prompt eval time =     601.30 ms /   627 tokens (    0.96 ms per token,  1042.73 tokens per second)
6.04.393.905 I slot print_timing: id  3 | task 8836 |        eval time =   21599.47 ms /   625 tokens (   34.56 ms per token,    28.94 tokens per second)
6.04.393.907 I slot print_timing: id  3 | task 8836 |       total time =   22200.78 ms /  1252 tokens
6.04.393.908 I slot print_timing: id  3 | task 8836 |    graphs reused =       9080
6.04.393.998 I slot      release: id  3 | task 8836 | stop processing: n_tokens = 1382, truncated = 0
6.04.445.847 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1219030252407
6.04.445.949 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 157.232 MiB)
6.04.679.755 I slot launch_slot_: id  3 | task 9468 | processing task, is_child = 0
6.06.774.387 I slot print_timing: id  1 | task 9344 | n_decoded =    177, tg =  29.37 t/s, tg_3s =  25.48 t/s
6.06.774.732 I slot print_timing: id  2 | task 9160 | n_decoded =    360, tg =  29.75 t/s, tg_3s =  25.48 t/s
6.07.078.949 I slot print_timing: id  0 | task 8892 | n_decoded =    636, tg =  29.11 t/s, tg_3s =  25.46 t/s
6.07.170.060 I slot print_timing: id  0 | task 8892 | prompt eval time =     612.44 ms /   627 tokens (    0.98 ms per token,  1023.78 tokens per second)
6.07.170.065 I slot print_timing: id  0 | task 8892 |        eval time =   21936.94 ms /   639 tokens (   34.33 ms per token,    29.13 tokens per second)
6.07.170.067 I slot print_timing: id  0 | task 8892 |       total time =   22549.38 ms /  1266 tokens
6.07.170.068 I slot print_timing: id  0 | task 8892 |    graphs reused =       9146
6.07.170.185 I slot      release: id  0 | task 8892 | stop processing: n_tokens = 1660, truncated = 0
6.07.222.040 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1219033028595
6.07.222.154 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 195.204 MiB)
6.07.399.224 I slot launch_slot_: id  0 | task 9538 | processing task, is_child = 0
6.08.923.069 I slot print_timing: id  2 | task 9160 | prompt eval time =     486.06 ms /   423 tokens (    1.15 ms per token,   870.25 tokens per second)
6.08.923.076 I slot print_timing: id  2 | task 9160 |        eval time =   14250.13 ms /   405 tokens (   35.19 ms per token,    28.42 tokens per second)
6.08.923.077 I slot print_timing: id  2 | task 9160 |       total time =   14736.20 ms /   828 tokens
6.08.923.078 I slot print_timing: id  2 | task 9160 |    graphs reused =       9176
6.08.923.159 I slot      release: id  2 | task 9160 | stop processing: n_tokens = 1225, truncated = 0
6.08.955.154 I slot print_timing: id  3 | task 9468 | n_decoded =    100, tg =  26.37 t/s, tg_3s =  26.37 t/s
6.08.955.165 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.398 (> 0.100 thold), f_keep = 0.322
6.08.955.260 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 172.421 MiB)
6.09.089.201 I slot launch_slot_: id  2 | task 9570 | processing task, is_child = 0
6.09.799.467 I slot print_timing: id  1 | task 9344 | n_decoded =    227, tg =  25.08 t/s, tg_3s =  16.53 t/s
6.11.751.291 I slot print_timing: id  0 | task 9538 | n_decoded =    100, tg =  26.99 t/s, tg_3s =  26.99 t/s
6.11.964.646 I slot print_timing: id  3 | task 9468 | n_decoded =    176, tg =  25.87 t/s, tg_3s =  25.25 t/s
6.12.718.225 I slot print_timing: id  2 | task 9570 | n_decoded =    101, tg =  33.52 t/s, tg_3s =  33.52 t/s
6.12.808.073 I slot print_timing: id  1 | task 9344 | n_decoded =    327, tg =  27.12 t/s, tg_3s =  33.24 t/s
6.14.771.635 I slot print_timing: id  0 | task 9538 | n_decoded =    200, tg =  29.74 t/s, tg_3s =  33.11 t/s
6.14.985.070 I slot print_timing: id  3 | task 9468 | n_decoded =    276, tg =  28.10 t/s, tg_3s =  33.11 t/s
6.15.135.350 I slot print_timing: id  1 | task 9344 | prompt eval time =     468.76 ms /   433 tokens (    1.08 ms per token,   923.71 tokens per second)
6.15.135.355 I slot print_timing: id  1 | task 9344 |        eval time =   14386.83 ms /   404 tokens (   35.61 ms per token,    28.08 tokens per second)
6.15.135.357 I slot print_timing: id  1 | task 9344 |       total time =   14855.59 ms /   837 tokens
6.15.135.358 I slot print_timing: id  1 | task 9344 |    graphs reused =       9354
6.15.135.450 I slot      release: id  1 | task 9344 | stop processing: n_tokens = 970, truncated = 0
6.15.167.190 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.226 (> 0.100 thold), f_keep = 0.135
6.15.268.473 I slot launch_slot_: id  1 | task 9753 | processing task, is_child = 0
6.15.743.436 I slot print_timing: id  2 | task 9570 | n_decoded =    183, tg =  30.30 t/s, tg_3s =  27.11 t/s
6.17.775.185 I slot print_timing: id  0 | task 9538 | n_decoded =    281, tg =  28.88 t/s, tg_3s =  26.97 t/s
6.17.990.137 I slot print_timing: id  3 | task 9468 | n_decoded =    357, tg =  27.83 t/s, tg_3s =  26.95 t/s
6.18.772.279 I slot print_timing: id  1 | task 9753 | n_decoded =    101, tg =  33.34 t/s, tg_3s =  33.34 t/s
6.18.772.621 I slot print_timing: id  2 | task 9570 | n_decoded =    283, tg =  31.21 t/s, tg_3s =  33.01 t/s
6.20.438.126 I slot print_timing: id  3 | task 9468 | prompt eval time =     482.66 ms /   433 tokens (    1.11 ms per token,   897.11 tokens per second)
6.20.438.131 I slot print_timing: id  3 | task 9468 |        eval time =   15275.67 ms /   438 tokens (   34.88 ms per token,    28.67 tokens per second)
6.20.438.133 I slot print_timing: id  3 | task 9468 |       total time =   15758.34 ms /   871 tokens
6.20.438.135 I slot print_timing: id  3 | task 9468 |    graphs reused =       9507
6.20.438.509 I slot      release: id  3 | task 9468 | stop processing: n_tokens = 1268, truncated = 0
6.20.489.920 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.469 (> 0.100 thold), f_keep = 0.312
6.20.490.096 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 119.964 MiB)
6.20.495.258 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 172.843 MiB)
6.20.632.359 I slot launch_slot_: id  3 | task 9912 | processing task, is_child = 0
6.21.111.765 I slot print_timing: id  0 | task 9538 | n_decoded =    372, tg =  28.47 t/s, tg_3s =  27.27 t/s
6.21.789.828 I slot print_timing: id  1 | task 9753 | n_decoded =    181, tg =  29.93 t/s, tg_3s =  26.51 t/s
6.21.790.207 I slot print_timing: id  2 | task 9570 | n_decoded =    363, tg =  30.04 t/s, tg_3s =  26.51 t/s
6.24.114.972 I slot print_timing: id  0 | task 9538 | n_decoded =    471, tg =  29.31 t/s, tg_3s =  32.96 t/s
6.24.115.975 I slot print_timing: id  3 | task 9912 | n_decoded =    100, tg =  33.30 t/s, tg_3s =  33.30 t/s
6.24.811.909 I slot print_timing: id  1 | task 9753 | n_decoded =    281, tg =  30.99 t/s, tg_3s =  33.09 t/s
6.24.812.252 I slot print_timing: id  2 | task 9570 | n_decoded =    463, tg =  30.65 t/s, tg_3s =  33.09 t/s
6.27.142.075 I slot print_timing: id  0 | task 9538 | n_decoded =    571, tg =  29.90 t/s, tg_3s =  33.03 t/s
6.27.143.080 I slot print_timing: id  3 | task 9912 | n_decoded =    200, tg =  33.17 t/s, tg_3s =  33.03 t/s
6.27.566.805 I slot print_timing: id  0 | task 9538 | prompt eval time =     647.18 ms /   728 tokens (    0.89 ms per token,  1124.88 tokens per second)
6.27.566.810 I slot print_timing: id  0 | task 9538 |        eval time =   19520.37 ms /   585 tokens (   33.37 ms per token,    29.97 tokens per second)
6.27.566.812 I slot print_timing: id  0 | task 9538 |       total time =   20167.55 ms /  1313 tokens
6.27.566.813 I slot print_timing: id  0 | task 9538 |    graphs reused =       9719
6.27.567.025 I slot      release: id  0 | task 9538 | stop processing: n_tokens = 1313, truncated = 0
6.27.822.137 I slot print_timing: id  1 | task 9753 | n_decoded =    382, tg =  31.62 t/s, tg_3s =  33.55 t/s
6.27.822.459 I slot print_timing: id  2 | task 9570 | n_decoded =    564, tg =  31.13 t/s, tg_3s =  33.55 t/s
6.28.507.717 I slot print_timing: id  1 | task 9753 | prompt eval time =     474.53 ms /   448 tokens (    1.06 ms per token,   944.10 tokens per second)
6.28.507.722 I slot print_timing: id  1 | task 9753 |        eval time =   12764.69 ms /   409 tokens (   31.21 ms per token,    32.04 tokens per second)
6.28.507.723 I slot print_timing: id  1 | task 9753 |       total time =   13239.22 ms /   857 tokens
6.28.507.724 I slot print_timing: id  1 | task 9753 |    graphs reused =       9755
6.28.507.803 I slot      release: id  1 | task 9753 | stop processing: n_tokens = 987, truncated = 0
6.28.530.287 I slot print_timing: id  2 | task 9570 | prompt eval time =     615.51 ms /   598 tokens (    1.03 ms per token,   971.55 tokens per second)
6.28.530.292 I slot print_timing: id  2 | task 9570 |        eval time =   18825.54 ms /   592 tokens (   31.80 ms per token,    31.45 tokens per second)
6.28.530.293 I slot print_timing: id  2 | task 9570 |       total time =   19441.06 ms /  1190 tokens
6.28.530.294 I slot print_timing: id  2 | task 9570 |    graphs reused =       9755
6.28.530.365 I slot      release: id  2 | task 9570 | stop processing: n_tokens = 1584, truncated = 0
6.30.143.644 I slot print_timing: id  3 | task 9912 | n_decoded =    341, tg =  37.76 t/s, tg_3s =  46.99 t/s
6.32.028.094 I slot print_timing: id  3 | task 9912 | prompt eval time =     480.75 ms /   448 tokens (    1.07 ms per token,   931.88 tokens per second)
6.32.028.100 I slot print_timing: id  3 | task 9912 |        eval time =   10914.95 ms /   445 tokens (   24.53 ms per token,    40.77 tokens per second)
6.32.028.101 I slot print_timing: id  3 | task 9912 |       total time =   11395.70 ms /   893 tokens
6.32.028.102 I slot print_timing: id  3 | task 9912 |    graphs reused =       9946
6.32.028.178 I slot      release: id  3 | task 9912 | stop processing: n_tokens = 1287, truncated = 0
16.37.047.565 I srv    operator(): operator(): cleaning up before exit...
